target,proposal,src_id,species,line,v,peak_K,trough_K,sigma_K,snr,trough_snr,peak_v,dv_from_vlsr,v_ok,trough_clean,is_v0,passes_strict
IRAS17233-3606,2017.1.00237.S,5,NaCl,NaCl_v1_J17-16,1,0.00941743515431881,-0.003535656025633216,0.0033017857931554317,2.8522247487529495,1.0708314370249563,-7.821602029996575,0.0,True,True,False,False
IRAS17233-3606,2017.1.00237.S,5,NaCl,NaCl_v1_J18-17,1,0.01112333219498396,-0.002620295388624072,0.001698829815723002,6.547643614466467,1.542411938131016,-11.890701083189809,0.0,True,True,False,True
IRAS17233-3606,2017.1.00237.S,5,NaCl,NaCl_v2_J17-16,2,0.005941624753177166,-0.004519850015640259,0.0003679318760987371,16.14870887561449,12.284475222873391,-11.047452189674368,0.0,True,False,False,False
IRAS17233-3606,2017.1.00237.S,5,KCl,KCl_v2_J29-28,2,0.02314029261469841,-0.0207970067858696,0.015430967323482037,1.499600908329624,1.3477448529245346,-25.71097475973354,0.0,True,False,False,False
IRAS17233-3606,2017.1.00237.S,5,KCl,KCl_v2_J31-30,2,0.002507042372599244,-0.0082814646884799,0.0010469070402905345,2.3947134522120486,7.910410733489435,17.80686496316036,0.0,True,False,False,False
IRAS17233-3606,2017.1.00237.S,5,H2O,H2O_5_15-4_22_232,0,0.0382608063519001,-0.002410114975646138,0.0010866945376619697,35.20842796745668,2.2178403333392254,-6.636921118582599,0.0,True,True,True,True
MonR2-IRS2,2018.1.00446.S,1,KCl,KCl_v1_J48-47,1,0.0005411846213974059,-0.0003761400294024497,0.0004805837816093117,1.1260983872263908,0.7826731650054537,-6.95579813721939,-16.95579813721939,False,False,False,False
MonR2-IRS2,2018.1.00446.S,1,KCl,KCl_v2_J47-46,2,-4.575296770781279e-06,-0.0003297328366898,0.00018506900232750922,-0.02472211290513448,1.781675118701321,26.966498448144414,16.966498448144414,False,False,False,False
MonR2-IRS2,2018.1.00446.S,2,KCl,KCl_v1_J48-47,1,0.0004658729303628206,-0.00019486388191580772,0.00021614623256027699,2.1553599377814834,0.9015372583996614,-19.77813520458166,-29.77813520458166,False,True,False,False
MonR2-IRS2,2018.1.00446.S,2,KCl,KCl_v2_J47-46,2,0.00025032408302649856,3.898880095221102e-05,0.00016273696382995695,1.5382128137038427,0.23958171539288534,0.6178802698994987,-9.382119730100502,True,True,False,False
MonR2-IRS2,2018.1.00446.S,3,KCl,KCl_v1_J48-47,1,0.00024199696781579405,-0.0001876200403785333,0.00018670139252208173,1.296171199082901,1.0049204124513582,-6.95579813721939,-16.95579813721939,False,False,False,False
MonR2-IRS2,2018.1.00446.S,3,KCl,KCl_v2_J47-46,2,4.969389920006506e-05,-0.00026245793560519814,0.00016772630624473095,0.2962796970414185,1.5647988767024026,26.966498448144414,16.966498448144414,False,False,False,False
MonR2-IRS2,2022.1.00285.S,1,NaCl,NaCl_v0_J18-17,0,0.0016297714319080114,-0.0018589016981422901,0.0007235784432850778,2.252376984185402,2.569039632666218,-18.297047276034718,-28.297047276034718,False,False,True,False
MonR2-IRS2,2022.1.00285.S,1,NaCl,NaCl_v2_J17-16,2,0.0019024081993848085,-0.001350340899080038,0.0006475625559687614,2.937798336005983,2.085267109151967,7.628439533551689,-2.3715604664483108,True,False,False,False
MonR2-IRS3,2019.1.00437.S,1,NaCl,NaCl_v0_J18-17,0,0.0024814221542328596,-0.0013005969813093543,0.000633853895124048,3.914817236781726,2.051887653155183,10.79403108814382,0.7940310881438197,True,False,True,False
MonR2-IRS3,2019.1.00437.S,1,NaCl,NaCl_v1_J17-16,1,0.00339487474411726,-0.001894889515824616,0.0011379889911040664,2.983222834891912,1.6651211309049763,-3.9183580163695444,-13.918358016369545,False,False,False,False
MonR2-IRS3,2019.1.00437.S,1,NaCl,NaCl_v2_J17-16,2,0.0018995716236531734,-0.0009947771904990077,0.0007024047081358731,2.7043833870283804,1.416245049295111,-4.605119540124725,-14.605119540124726,False,False,False,False
MonR2-IRS3,2019.1.00437.S,2,NaCl,NaCl_v0_J18-17,0,0.0012251872103661299,-0.0010833838023245335,0.0004777909489348531,2.564274633283571,2.267484984258781,22.042487370611866,12.042487370611866,False,False,True,False
MonR2-IRS3,2019.1.00437.S,2,NaCl,NaCl_v1_J17-16,1,0.003035050118342042,-0.0018445765599608421,0.0011556472163647413,2.6262773581450225,1.596141567980607,28.084228019159813,18.084228019159813,False,False,False,False
MonR2-IRS3,2019.1.00437.S,2,NaCl,NaCl_v2_J17-16,2,0.0011559155536815524,-0.001077553490176797,0.0005300380289554596,2.1808162632396453,2.0329739213247024,-3.2619400177708595,-13.26194001777086,False,False,False,False
MonR2-IRS3,2022.1.00285.S,1,NaCl,NaCl_v0_J18-17,0,0.003256468567997217,-0.0018465897301211953,0.0011159952264279127,2.91799506922673,1.6546573734296122,17.323019925295842,7.323019925295842,True,False,True,False
MonR2-IRS3,2022.1.00285.S,1,NaCl,NaCl_v2_J17-16,2,0.002180894371122122,-0.0017011535819619894,0.0008287072414532304,2.6316825315749393,2.052779916558744,-9.171268560045165,-19.171268560045164,False,False,False,False
MonR2-IRS3,2022.1.00285.S,2,NaCl,NaCl_v0_J18-17,0,0.001937443041242659,-0.0019244656432420015,0.0008436403004452586,2.2965273709898764,2.2811447511768965,1.072047058711527,-8.927952941288472,True,False,True,False
MonR2-IRS3,2022.1.00285.S,2,NaCl,NaCl_v2_J17-16,2,0.00257317372597754,-0.0013936592731624842,0.0007641080301254988,3.367552262937109,1.8239034511044028,-9.842965666367324,-19.842965666367324,False,False,False,False
NGC6334I,2016.1.00383.S,1,NaCl,NaCl_v1_J20-19,1,0.007811854127794504,-0.005702551919966936,0.0019021631451323628,4.1068265610050565,2.997929980170088,1.0177719916481873,0.0,True,False,False,False
NGC6334I,2016.1.00383.S,2,NaCl,NaCl_v1_J20-19,1,0.02829057350754738,-0.011820672079920769,0.009688672609627247,2.9199638224369524,1.2200507289486735,-2.3832936040030326,0.0,True,True,False,False
NGC6334I,2016.1.00383.S,3,NaCl,NaCl_v1_J20-19,1,0.02444576844573021,-0.010191786102950573,0.006333532277494669,3.8597369326741835,1.609178836771019,-12.019646125014988,0.0,True,True,False,False
NGC6334I,2016.1.00383.S,4,NaCl,NaCl_v1_J20-19,1,0.014960911124944687,-0.013199188746511936,0.00519614527001977,2.87923265180147,2.540188555286815,16.889411438020762,0.0,True,False,False,False
NGC6334I,2016.1.00383.S,5,NaCl,NaCl_v1_J20-19,1,0.02709256485104561,-0.04196843504905701,0.02713209204375744,0.9985431572085159,1.546818984005073,-19.955465848201303,0.0,True,False,False,False
NGC6334I,2016.1.00383.S,6,NaCl,NaCl_v1_J20-19,1,0.020260974764823914,-0.012675278820097446,0.006861785426735878,2.952726368545449,1.847227511765407,-21.655998646026944,0.0,True,False,False,False
NGC6334I,2016.1.00383.S,7,NaCl,NaCl_v1_J20-19,1,0.01134874764829874,-0.010753788985311985,0.0038579858373850584,2.941625015396873,2.78741017686081,-15.420711720666267,0.0,True,False,False,False
NGC6334I,2016.1.01137.S,1,NaCl,NaCl_v0_J51-50,0,0.1513809859752655,-0.3846501111984253,0.05126826465129852,2.9527230345104205,7.502694187420343,11.652479362413272,0.0,True,False,True,False
NGC6334I,2016.1.01137.S,1,NaCl,NaCl_v2_J52-51,2,0.2209213823080063,-0.2724703848361969,0.0678609237074852,3.2555021393503107,4.015129325540596,-2.384391346585122,0.0,True,False,False,False
NGC6334I,2016.1.01137.S,1,NaCl,NaCl_v2_J53-52,2,0.1948898881673813,-0.5064484477043152,0.14120014011859894,1.3802386315175499,3.5867418210699467,-1.2526454241569154,0.0,True,False,False,False
NGC6334I,2016.1.01137.S,1,KCl,KCl_v0_J87-86,0,0.14327193796634674,-0.20996549725532532,0.1140693873167038,1.256006903662633,1.840682256602065,-13.431873044845764,0.0,True,False,True,False
NGC6334I,2016.1.01137.S,1,KCl,KCl_v2_J88-87,2,0.20895442366600037,-0.3178173303604126,0.07496810704469681,2.7872442282878964,4.239367150766211,1.9432203243212716,0.0,True,False,False,False
NGC6334I,2016.1.01137.S,1,KCl,KCl_v2_J90-89,2,0.0819404125213623,-0.7455294728279114,0.04890876263380051,1.6753728393188556,15.243269972090465,-0.2937751333282213,0.0,True,False,False,False
NGC6334I,2018.1.00024.S,1,H2O,H2O_5_24-4_31_321,0,0.03613242134451866,-0.06939255446195602,0.014058067463338375,2.5702267711225137,4.936137534047467,-1.6009654636119086,0.0,True,False,True,False
NGC6334I,2018.1.00024.S,2,H2O,H2O_5_24-4_31_321,0,0.09239710122346878,-0.038767971098423004,0.010585106909275055,8.72897194288204,3.6625016101115713,-1.1451656193838862,0.0,True,True,True,True
NGC6334I,2018.1.00024.S,3,H2O,H2O_5_24-4_31_321,0,0.103914774954319,-0.028450367972254753,0.013049379922449589,7.963196379588007,2.1802084191992885,-7.754263360690296,0.0,True,True,True,True
NGC6334I,2018.1.00024.S,4,H2O,H2O_5_24-4_31_321,0,0.04668867588043213,-0.036358945071697235,0.007892582565546036,5.915513140685409,4.606723435547842,-7.754263360690296,0.0,True,False,True,False
NGC6334I,2018.1.00495.S,1,KCl,KCl_v2_J18-17,2,0.006747876293957233,-0.006306464318186045,0.000992841785773635,6.796527292310932,6.35193281402028,-27.114147380831653,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,2,KCl,KCl_v2_J18-17,2,0.0025163181126117706,-0.0028262741398066282,0.0011638645082712173,2.162036985172323,2.428353231601437,-9.969456257834215,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,3,KCl,KCl_v2_J18-17,2,0.002008470008149743,-0.0015267878770828247,0.0005872260662727058,3.420267122844333,2.600000178421558,19.49798160981748,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,4,KCl,KCl_v2_J18-17,2,0.003423539223149419,-0.003185271518304944,0.0009209850104525685,3.7172583530616907,3.45854870834403,6.639463267569431,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,5,KCl,KCl_v2_J18-17,2,0.005568124353885651,-0.006376049015671015,0.0017355243908241391,3.208323883734959,3.67384581247127,-7.826369867459638,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,6,KCl,KCl_v2_J18-17,2,0.0017262294422835112,-0.0017850477015599608,0.0007975981570780277,2.1642846425416664,2.238028869198268,10.389864450725145,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,7,KCl,KCl_v2_J18-17,2,0.002051395596936345,-0.0017655977280810475,0.0005175009137019515,3.9640424637352853,3.411777025572408,-3.0044254891165765,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,8,KCl,KCl_v2_J18-17,2,0.005403764545917511,-0.0027925539761781693,0.0016140188090503216,3.348018322721438,1.7301867614673525,-6.219055074678618,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,9,KCl,KCl_v2_J18-17,2,0.002293757861480117,-0.0012548576341941953,0.0006005881587043405,3.8191859566936546,2.0893812440480377,-9.969456257834215,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,10,KCl,KCl_v2_J18-17,2,0.010451182723045349,-0.0025405841879546642,0.0018434091471135616,5.669486201373131,1.3781987530726698,8.782549657944124,0.0,True,True,False,True
NGC6334I,2018.1.00495.S,11,KCl,KCl_v2_J18-17,2,0.006459606345742941,-0.003488516667857766,0.002490469254553318,2.593730612788277,1.4007467313558362,3.4248336820073892,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,12,KCl,KCl_v2_J18-17,2,0.00149534794036299,-0.0016488749533891678,0.000458533875644207,3.2611504183025386,3.5959719466148874,-4.611740281897597,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,13,KCl,KCl_v2_J18-17,2,0.00269524403847754,-0.001356153516098857,0.0007435480365529656,3.6248418474379873,1.8238949596126774,-9.433684660240658,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,14,KCl,KCl_v2_J18-17,2,0.0011647038627415895,-0.0023720040917396545,0.0006329446332529187,1.840135458224487,3.7475696405688996,-9.433684660240658,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,15,KCl,KCl_v2_J18-17,2,0.003253708127886057,-0.0023735053837299347,0.0006903105531819165,4.713397633700397,3.4383153680463123,-11.040999453021563,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,16,KCl,KCl_v2_J18-17,2,0.0031434595584869385,-0.0014916094951331615,0.0005914674256928265,5.314679087871641,2.521879363662228,-9.969456257834215,0.0,True,True,False,True
NGC6334I,2018.1.00495.S,17,KCl,KCl_v2_J18-17,2,0.00968761183321476,-0.004324244800955057,0.0013774735853075981,7.032883923542866,3.1392578754890805,2.8890620844137156,0.0,True,True,False,True
NGC6334I,2018.1.00495.S,18,KCl,KCl_v2_J18-17,2,0.002424247097223997,-0.0012797302333638072,0.0005924198194406927,4.09211005045838,2.160174577839088,-11.576771050615237,0.0,True,False,False,False
NGC6334I,2018.1.00495.S,20,KCl,KCl_v2_J18-17,2,0.0027207625098526478,-0.005328592844307423,0.0006190664134919643,4.39494446889092,8.607465577482163,-1.9328822939292296,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,3,NaCl,NaCl_v0_J18-17,0,0.007281940430402756,-0.0095694400370121,0.002949879737570882,2.468555018584984,3.2440102269701967,22.822368335018865,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,3,NaCl,NaCl_v2_J18-17,2,0.012364753521978855,-0.01205694954842329,0.0028252825140953064,4.376466233125793,4.267519969515009,-6.9669198202902916,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,3,KCl,KCl_v0_J30-29,0,0.005627995356917381,-0.012890627607703209,0.004861742258071899,1.1576087456247357,2.6514419982468294,-15.918627986804262,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,3,H2O,H2O_5_15-4_22_232,0,0.005259706638753414,-0.006882509216666222,0.0022420305758714676,2.3459566945062686,3.0697659928170338,15.598656392002596,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,3,H2O,H2O_v2_3_13-2_20_232,2,0.07884495705366135,-0.15923826396465302,0.0043133338913321495,18.279353984653042,36.917676205092754,-19.711496392800356,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,4,NaCl,NaCl_v0_J18-17,0,0.00962488166987896,-0.006997582968324423,0.0024812703486531973,3.8790136976018053,2.820161443561611,-4.671082008854952,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,4,NaCl,NaCl_v2_J18-17,2,0.015650367364287376,-0.0052876584231853485,0.0043567330576479435,3.592225449024066,1.213675098570299,-22.189087770328044,0.0,True,True,False,False
NGC6334I,2022.1.01399.S,4,KCl,KCl_v0_J30-29,0,0.007511042524129152,-0.009017577394843102,0.0033691097050905228,2.229384965642531,2.676546086112329,13.31645134962359,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,4,H2O,H2O_5_15-4_22_232,0,0.005122920498251915,-0.006318822968751192,0.0033163209445774555,1.5447601676274565,1.9053713661469205,14.34055316726421,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,4,H2O,H2O_v2_3_13-2_20_232,2,0.13194453716278076,-0.058145228773355484,0.002528127981349826,52.190608282549256,22.999321712467424,-19.711496392800356,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,5,NaCl,NaCl_v0_J18-17,0,0.005051132757216692,-0.007821192964911461,0.0028877549339085817,1.7491556149399334,2.708399134938179,12.824750028155744,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,5,NaCl,NaCl_v2_J18-17,2,0.012750858440995216,-0.008469411171972752,0.00501412246376276,2.5429890341024017,1.689111351623636,20.94038808811235,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,5,KCl,KCl_v0_J30-29,0,0.010332278907299042,-0.013465126976370811,0.006078802514821291,1.6997227467263423,2.2150953158192324,17.129722567418533,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,5,H2O,H2O_5_15-4_22_232,0,0.007631208747625351,-0.009060665033757687,0.0017527617746964097,4.353819702022614,5.169364807335016,-10.821511327503481,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,5,H2O,H2O_v2_3_13-2_20_232,2,0.08377829194068909,-0.14342744648456573,0.002764906734228134,30.300585153038472,51.87424396960923,-18.454742891531204,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,6,NaCl,NaCl_v0_J18-17,0,0.006126930471509695,-0.012181933969259262,0.0017675848212093115,3.466272394960878,6.89185255671344,-29.665127776012756,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,6,NaCl,NaCl_v2_J18-17,2,0.00673627620562911,-0.016350114718079567,0.008546633645892143,0.788178888288588,1.9130473348343522,23.477416079785325,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,6,KCl,KCl_v0_J30-29,0,0.01222765538841486,-0.012531446292996407,0.0029052223544567823,4.208853539095524,4.313420717616477,13.31645134962359,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,6,H2O,H2O_5_15-4_22_232,0,0.005715962033718824,-0.005534830503165722,0.0021964353509247303,2.602381186094243,2.5199150527401044,-18.37013067593379,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,6,H2O,H2O_v2_3_13-2_20_232,2,0.22295700013637543,-0.0045401835814118385,0.0029126624576747417,76.54748992589005,1.558774367915049,-20.96824989406951,0.0,True,True,False,True
NGC6334I,2022.1.01399.S,7,NaCl,NaCl_v0_J18-17,0,0.005264224484562874,-0.007478171028196812,0.004931446630507708,1.0674807777491664,1.5164254200652094,20.32296375830332,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,7,NaCl,NaCl_v2_J18-17,2,0.011866913177073002,-0.01130207721143961,0.004280021879822016,2.7726290916920466,2.640658746330896,9.523762125583948,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,7,KCl,KCl_v0_J30-29,0,0.006371775176376104,-0.009360771626234055,0.005377411376684904,1.1849149581530083,1.740757954063175,19.671903379281808,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,7,H2O,H2O_5_15-4_22_232,0,0.004609839990735054,-0.007876351475715637,0.0035477778874337673,1.2993598068985974,2.2200802095344474,19.37296606621775,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,7,H2O,H2O_v2_3_13-2_20_232,2,0.28744184970855713,-0.02121533267199993,0.00224707112647593,127.91844740551255,9.441326721718784,-19.711496392800356,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,8,NaCl,NaCl_v0_J18-17,0,0.03807372599840164,-0.019423963502049446,0.013793067075312138,2.7603524140434903,1.4082410674864263,-25.916020910939203,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,8,NaCl,NaCl_v2_J18-17,2,0.026151929050683975,-0.017335329204797745,0.018162058666348457,1.4399209655202545,0.9544804101375073,-29.800171745346976,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,8,KCl,KCl_v0_J30-29,0,0.09597206115722656,-0.014621245674788952,0.016591450199484825,5.7844287270444,0.8812518194005097,9.503180131828646,0.0,True,True,True,True
NGC6334I,2022.1.01399.S,8,H2O,H2O_5_15-4_22_232,0,0.07831916958093643,-0.021948132663965225,0.008164829574525356,9.592260177150035,2.6881311439058577,-4.530995203811559,0.0,True,True,True,True
NGC6334I,2022.1.01399.S,8,H2O,H2O_v2_3_13-2_20_232,2,0.13418002426624298,-0.3684186041355133,0.006665396969765425,20.13083764926385,55.27331767435287,-22.22500339533866,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,10,NaCl,NaCl_v0_J18-17,0,0.08498874306678772,-0.016477268189191818,0.017687469720840454,4.805025501564467,0.9315785948612705,-13.418998027360066,0.0,True,True,True,False
NGC6334I,2022.1.01399.S,10,NaCl,NaCl_v2_J18-17,2,0.062469132244586945,-0.019542567431926727,0.018044907599687576,3.461870441811989,1.0829962594136575,-29.800171745346976,0.0,True,True,False,False
NGC6334I,2022.1.01399.S,10,KCl,KCl_v0_J30-29,0,0.10254845023155212,-0.007001954596489668,0.006824001669883728,15.02761212444126,1.0260775033791825,12.04536094369195,0.0,True,True,True,True
NGC6334I,2022.1.01399.S,10,H2O,H2O_5_15-4_22_232,0,0.05997033417224884,-0.01758778654038906,0.011463717557489872,5.231316444382124,1.5342131775479761,-4.530995203811559,0.0,True,True,True,True
NGC6334I,2022.1.01399.S,10,H2O,H2O_v2_3_13-2_20_232,2,0.09295827150344849,-0.44064953923225403,0.015332290902733803,6.062908152027933,28.739967303495696,1.6533131287753349,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,11,NaCl,NaCl_v0_J18-17,0,0.0302691962569952,-0.026159968227148056,0.010441581718623638,2.8989090994716795,2.505364506269108,-23.41661633422319,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,11,NaCl,NaCl_v2_J18-17,2,0.04887140542268753,-0.019661378115415573,0.02076859213411808,2.353140025433063,0.9466880561016168,-19.652059778655065,0.0,True,True,False,False
NGC6334I,2022.1.01399.S,11,KCl,KCl_v0_J30-29,0,0.04591744393110275,-0.025759607553482056,0.019685393199324608,2.3325642249644343,1.308564542889895,-1.9366335215561559,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,11,H2O,H2O_5_15-4_22_232,0,0.02184702828526497,-0.03849535807967186,0.023330209776759148,0.9364265685698343,1.6500219435669103,4.275727369357133,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,11,H2O,H2O_v2_3_13-2_20_232,2,0.17394205927848816,-0.051360875368118286,0.018151741474866867,9.582665085844823,2.8295288052241823,-19.711496392800356,0.0,True,True,False,True
NGC6334I,2022.1.01399.S,12,NaCl,NaCl_v0_J18-17,0,0.04860678315162659,-0.009834776632487774,0.01037326455116272,4.685774946921444,0.9480888667189552,-22.166914045865184,0.0,True,True,True,False
NGC6334I,2022.1.01399.S,12,NaCl,NaCl_v2_J18-17,2,0.04599374160170555,-0.021270323544740677,0.009877322241663933,4.656499046644189,2.153450401265584,-4.429891828617314,0.0,True,True,False,False
NGC6334I,2022.1.01399.S,12,KCl,KCl_v0_J30-29,0,0.06281591206789017,-0.02965441904962063,0.021730611100792885,2.8906647759021467,1.3646380634246695,14.587541755555227,0.0,True,True,True,False
NGC6334I,2022.1.01399.S,12,H2O,H2O_5_15-4_22_232,0,0.04519155994057655,-0.022984031587839127,0.013628737069666386,3.315902251952593,1.6864388439186278,-2.0147887543347895,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,12,H2O,H2O_v2_3_13-2_20_232,2,0.08398813754320145,-0.30635687708854675,0.01952870562672615,4.300752909514847,15.68751574959888,-15.941235888992901,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,13,NaCl,NaCl_v0_J18-17,0,0.016094502061605453,-0.008599110879004002,0.0059957620687782764,2.6843129992456394,1.4341981520217655,-18.417807180791627,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,13,NaCl,NaCl_v2_J18-17,2,0.0077904267236590385,-0.01525017898529768,0.004879834596067667,1.596453029358172,3.125142601674815,-27.263143753673997,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,13,KCl,KCl_v0_J30-29,0,0.06989225745201111,-0.011722219176590443,0.005702024791389704,12.257445382831612,2.05579940555353,-19.731899204599205,0.0,True,True,True,True
NGC6334I,2022.1.01399.S,13,H2O,H2O_5_15-4_22_232,0,0.06898665428161621,-0.005585758946835995,0.003736798884347081,18.46143087084282,1.494797852309886,-3.2728919790731745,0.0,True,True,True,True
NGC6334I,2022.1.01399.S,13,H2O,H2O_v2_3_13-2_20_232,2,0.16140063107013702,-0.06244681030511856,0.0040146359242498875,40.20305554862832,15.554787901915764,-20.96824989406951,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,14,NaCl,NaCl_v0_J18-17,0,0.039059754461050034,-0.014490905217826366,0.003546192077919841,11.014562551265435,4.0863283486681805,-20.91721175750764,0.0,True,True,True,True
NGC6334I,2022.1.01399.S,14,NaCl,NaCl_v2_J18-17,2,0.05041581392288208,-0.025865985080599785,0.011164488270878792,4.51572993760812,2.316808836466608,-5.698405824453803,0.0,True,False,False,False
NGC6334I,2022.1.01399.S,14,KCl,KCl_v0_J30-29,0,0.06963047385215759,-0.03440083935856819,0.02214043214917183,3.1449464664022897,1.5537564545620202,15.858632161486865,0.0,True,True,True,False
NGC6334I,2022.1.01399.S,14,H2O,H2O_5_15-4_22_232,0,0.018592022359371185,-0.03303903341293335,0.015706615522503853,1.183706466407943,2.1035106745687036,-3.2728919790731745,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,14,H2O,H2O_v2_3_13-2_20_232,2,0.6029437780380249,-0.018218718469142914,0.013329747132956982,45.232949434373246,1.3667714989205046,-19.711496392800356,0.0,True,True,False,True
NGC6334I,2022.1.01399.S,15,NaCl,NaCl_v0_J18-17,0,0.041313666850328445,-0.011539094150066376,0.0049332017078995705,8.374615370819438,2.3390679792372455,-20.91721175750764,0.0,True,True,True,True
NGC6334I,2022.1.01399.S,15,NaCl,NaCl_v2_J18-17,2,0.03928859531879425,-0.013676028698682785,0.012282447889447212,3.1987593737360838,1.1134611619588393,-4.429891828617314,0.0,True,True,False,False
NGC6334I,2022.1.01399.S,15,KCl,KCl_v0_J30-29,0,0.06168804317712784,-0.009653729386627674,0.011465325020253658,5.380400735971727,0.8419935212978459,13.31645134962359,0.0,True,True,True,True
NGC6334I,2022.1.01399.S,15,H2O,H2O_5_15-4_22_232,0,0.018547113984823227,-0.024338245391845703,0.02198127843439579,0.8437686661482409,1.1072261090038233,-29.69305969857925,0.0,True,False,True,False
NGC6334I,2022.1.01399.S,15,H2O,H2O_v2_3_13-2_20_232,2,0.05189003422856331,-0.10377797484397888,0.009026606567203999,5.748564960955898,11.496897983903626,-14.684482387723751,0.0,True,False,False,False
NGC6334IN,2016.1.01147.S,4,NaCl,NaCl_v0_J17-16,0,0.028519248589873314,-0.002829405013471842,0.0014634410617873073,19.487801275059635,1.9333918442989952,-16.993590762645123,0.0,True,True,True,True
NGC6334IN,2016.1.01147.S,4,KCl,KCl_v1_J29-28,1,0.03572443872690201,-0.014187543652951717,0.007051446009427309,5.066257144866576,2.0120048616955906,-9.553911396384589,0.0,True,True,False,True
NGC6334IN,2016.1.01147.S,5,NaCl,NaCl_v0_J17-16,0,0.029438044875860214,-0.0026429682038724422,0.0019083075458183885,15.42625817330484,1.38498021960029,-16.993590762645123,0.0,True,True,True,True
NGC6334IN,2016.1.01147.S,5,KCl,KCl_v1_J29-28,1,0.020857641473412514,-0.013325944542884827,0.013960142619907856,1.4940851280178529,0.9545708024416146,-8.892303495464498,0.0,True,False,False,False
NGC6334IN,2022.1.00700.S,2,NaCl,NaCl_v1_J18-17,1,0.002443046309053898,-0.001487146015278995,0.0010155283380299807,2.4056899424324816,1.4644062204742643,-6.038283446109854,0.0,True,False,False,False
NGC6334IN,2022.1.00700.S,2,H2O,H2O_5_15-4_22_232,0,0.001781277358531952,-0.003743127454072237,0.0015655099414288998,1.137825644790293,2.390995646221029,1.7222962425695734,0.0,True,False,True,False
NGC6334IN,2022.1.00700.S,4,NaCl,NaCl_v1_J18-17,1,0.002084034029394388,-0.0028946641832590103,0.001547552878037095,1.3466641812186488,1.8704783690044773,-9.816010608254466,0.0,True,False,False,False
NGC6334IN,2022.1.00700.S,4,H2O,H2O_5_15-4_22_232,0,0.0017570268828421831,-0.002991306595504284,0.0010839368915185332,1.6209678779183256,2.7596685922495316,-13.37699564090278,0.0,True,False,True,False
NGC6334IN,2022.1.00700.S,5,NaCl,NaCl_v1_J18-17,1,0.0026819338090717793,-0.0034909897949546576,0.0009114168351516128,2.942598496796083,3.8302889087778778,-16.112222545161842,0.0,True,False,False,False
NGC6334IN,2022.1.00700.S,5,H2O,H2O_5_15-4_22_232,0,0.002748774364590645,-0.003131562378257513,0.0012995328288525343,2.1152019430072935,2.409760114350193,-18.410092935393564,0.0,True,False,True,False
